시도교육청코드,시도교육청명,표준학교코드,학교명,주야과정명,계열명,수정일
N10,충청남도교육청,8281008,창기중학교,주간,일반계,20220901
N10,충청남도교육청,8151015,천남중학교,주간,일반계,20220901
N10,충청남도교육청,8171013,천북중학교,주간,일반계,20220901
N10,충청남도교육청,8151029,천성중학교,주간,일반계,20220901
N10,충청남도교육청,8151225,천안가온중학교,주간,일반계,20220901
N10,충청남도교육청,8151265,천안계광중학교,주간,일반계,20220901
N10,충청남도교육청,8140104,천안고등학교,주간,일반계,20220901
N10,충청남도교육청,8140139,천안공업고등학교,주간,공업계,20220901
N10,충청남도교육청,8140458,천안늘해랑학교,주간,일반계,20220901
N10,충청남도교육청,8151236,천안동성중학교,주간,일반계,20220901
N10,충청남도교육청,8151159,천안동중학교,주간,일반계,20220901
N10,충청남도교육청,8140213,천안두정고등학교,주간,일반계,20220901
N10,충청남도교육청,8151020,천안두정중학교,주간,일반계,20220901
N10,충청남도교육청,8140273,천안백석고등학교,주간,일반계,20220901
N10,충청남도교육청,8151016,천안봉서중학교,주간,일반계,20220901
N10,충청남도교육청,8151017,천안부성중학교,주간,일반계,20220901
N10,충청남도교육청,8151018,천안북중학교,주간,일반계,20220901
N10,충청남도교육청,8140387,천안불당고등학교,주간,일반계,20220901
N10,충청남도교육청,8140358,천안상업고등학교,주간,상업계,20220901
N10,충청남도교육청,8140159,천안상업고등학교,주간,상업계,20220901
N10,충청남도교육청,8140358,천안상업고등학교,주간,일반계,20220901
N10,충청남도교육청,8151211,천안새샘중학교,주간,일반계,20220901
N10,충청남도교육청,8151030,천안서여자중학교,주간,일반계,20220901
N10,충청남도교육청,8151021,천안성정중학교,주간,일반계,20220901
N10,충청남도교육청,8140236,천안신당고등학교,주간,일반계,20220901
N10,충청남도교육청,8140219,천안쌍용고등학교,주간,일반계,20220901
N10,충청남도교육청,8151019,천안쌍용중학교,주간,일반계,20220901
N10,충청남도교육청,8140253,천안업성고등학교,주간,일반계,20220901
N10,충청남도교육청,8140069,천안여자고등학교,주간,일반계,20220901
N10,충청남도교육청,8140160,천안여자상업고등학교,주간,상업계,20220901
N10,충청남도교육청,8140160,천안여자상업고등학교,주야간,상업계,20220901
N10,충청남도교육청,8151022,천안여자중학교,주간,일반계,20220901
N10,충청남도교육청,8140246,천안오성고등학교,주간,일반계,20220901
N10,충청남도교육청,8151035,천안와촌초등학교,주간,일반계,20220901
N10,충청남도교육청,8140214,천안월봉고등학교,주간,일반계,20220901
